2025-11-17 14:54:42,205 - INFO - ASTAR found path: length=12, nodes_expanded=36
2025-11-17 14:54:42,255 - INFO - ASTAR found path: length=11, nodes_expanded=27
2025-11-17 14:54:42,306 - INFO - ASTAR found path: length=10, nodes_expanded=18
2025-11-17 14:54:42,356 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:42,408 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:42,459 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:42,511 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:42,562 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:42,612 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:42,663 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:42,713 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:42,770 - INFO - ASTAR found path: length=25, nodes_expanded=151
2025-11-17 14:54:42,820 - INFO - ASTAR found path: length=24, nodes_expanded=150
2025-11-17 14:54:42,869 - INFO - ASTAR found path: length=23, nodes_expanded=135
2025-11-17 14:54:42,918 - INFO - ASTAR found path: length=22, nodes_expanded=120
2025-11-17 14:54:42,967 - INFO - ASTAR found path: length=21, nodes_expanded=105
2025-11-17 14:54:43,017 - INFO - ASTAR found path: length=20, nodes_expanded=90
2025-11-17 14:54:43,069 - INFO - ASTAR found path: length=19, nodes_expanded=75
2025-11-17 14:54:43,117 - INFO - ASTAR found path: length=18, nodes_expanded=60
2025-11-17 14:54:43,167 - INFO - ASTAR found path: length=17, nodes_expanded=45
2025-11-17 14:54:43,218 - INFO - ASTAR found path: length=16, nodes_expanded=30
2025-11-17 14:54:43,268 - INFO - ASTAR found path: length=15, nodes_expanded=15
2025-11-17 14:54:43,320 - INFO - ASTAR found path: length=14, nodes_expanded=14
2025-11-17 14:54:43,370 - INFO - ASTAR found path: length=13, nodes_expanded=13
2025-11-17 14:54:43,420 - INFO - ASTAR found path: length=12, nodes_expanded=12
2025-11-17 14:54:43,471 - INFO - ASTAR found path: length=11, nodes_expanded=11
2025-11-17 14:54:43,522 - INFO - ASTAR found path: length=10, nodes_expanded=10
2025-11-17 14:54:43,573 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:43,624 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:43,675 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:43,725 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:43,777 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:43,827 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:43,878 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:43,929 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:43,981 - INFO - ASTAR found path: length=14, nodes_expanded=46
2025-11-17 14:54:44,032 - INFO - ASTAR found path: length=13, nodes_expanded=45
2025-11-17 14:54:44,082 - INFO - ASTAR found path: length=12, nodes_expanded=36
2025-11-17 14:54:44,133 - INFO - ASTAR found path: length=11, nodes_expanded=27
2025-11-17 14:54:44,185 - INFO - ASTAR found path: length=10, nodes_expanded=18
2025-11-17 14:54:44,237 - INFO - ASTAR found path: length=9, nodes_expanded=9
2025-11-17 14:54:44,287 - INFO - ASTAR found path: length=8, nodes_expanded=8
2025-11-17 14:54:44,336 - INFO - ASTAR found path: length=7, nodes_expanded=7
2025-11-17 14:54:44,387 - INFO - ASTAR found path: length=6, nodes_expanded=6
2025-11-17 14:54:44,438 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:44,488 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:44,539 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:44,589 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:44,640 - INFO - ASTAR found path: length=6, nodes_expanded=12
2025-11-17 14:54:44,691 - INFO - ASTAR found path: length=5, nodes_expanded=8
2025-11-17 14:54:44,743 - INFO - Speed adjusted to: 19 FPS
2025-11-17 14:54:44,745 - INFO - ASTAR found path: length=4, nodes_expanded=4
2025-11-17 14:54:44,795 - INFO - ASTAR found path: length=3, nodes_expanded=3
2025-11-17 14:54:44,848 - INFO - ASTAR found path: length=2, nodes_expanded=2
2025-11-17 14:54:44,901 - INFO - Speed adjusted to: 18 FPS
2025-11-17 14:54:44,903 - INFO - ASTAR found path: length=5, nodes_expanded=5
2025-11-17 14:54:44,959 - INFO - ASTAR found path: length=4, nodes_expanded=4
